image_index,concept,verdict,macro_cluster
40,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
40,mediastinal shift,Unaligned,0
40,normal cardiac ventricular contours are visualized along the left heart border profile.,Aligned,0
40,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
40,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
40,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
40,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
40,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
40,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
40,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
40,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
41,bullous emphysema,Uncertain,0
41,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
41,cardiomegaly (disorder),Uncertain,0
41,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
41,chronic irreversible airway obstruction,Uncertain,0
41,"columns, spinal",Uncertain,2
41,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
41,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
41,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
41,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
41,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
41,"fibroses, pulmonary",Uncertain,0
41,gas filled structure noted superior to the left hemidiaphragm.,Unaligned,3
41,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Unaligned,0
41,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
41,normal aortic arch shadow is visualized along the superior mediastinal border.,Aligned,0
41,pigeon breast,Uncertain,2
41,shoulder,Uncertain,2
41,"spine, cervical",Uncertain,2
41,structure of yellow fat,Uncertain,6
41,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
41,tracheal structure,Uncertain,0
41,tuberculous,Uncertain,1
41,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
42,a solitary well-defined rounded opacity is noted within the right upper lobe.,Unaligned,0
42,cardiac insufficiency,Uncertain,0
42,cardiomegaly (disorder),Uncertain,0
42,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
42,cholelithiasis,Uncertain,5
42,"columns, spinal",Uncertain,2
42,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
42,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
42,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
42,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
42,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
42,gallstone diseases,Uncertain,5
42,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
42,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
42,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
42,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
42,mediastinal shift,Unaligned,0
42,miliary lupoid of boeck,Uncertain,1
42,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
42,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
42,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
42,pneumohemothorax,Unaligned,0
42,"spine, cervical",Uncertain,2
42,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
42,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
42,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
42,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
42,tuberculosis,Uncertain,1
42,vertebral columns,Uncertain,2
42,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
42,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
43,acute bronchitis (disorder),Uncertain,0
43,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Aligned,0
43,cardiomegaly (disorder),Aligned,0
43,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
43,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
43,cystic fibrosis (disorder),Uncertain,0
43,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
43,"disease, forestier's",Uncertain,2
43,"fibroses, pulmonary",Uncertain,0
43,"hernia, hiatus",Uncertain,3
43,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
43,large air filled bullae are identified within the apical lung regions.,Unaligned,0
43,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
43,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
43,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
43,"spine, cervical",Uncertain,2
43,the left atrial appendage is located along the mid left heart border.,Uncertain,0
43,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
43,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
43,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Aligned,0
43,tuberculosis,Uncertain,1
43,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
44,atheroscleroses,Uncertain,0
44,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
44,calculus in biliary tract,Uncertain,5
44,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
44,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
44,"columns, spinal",Uncertain,2
44,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
44,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
44,"disease, forestier's",Uncertain,2
44,fibrocystic disease,Uncertain,0
44,"fibroses, pulmonary",Uncertain,0
44,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
44,gallstone diseases,Uncertain,5
44,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
44,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
44,miliary lupoid of boeck,Uncertain,1
44,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Unaligned,0
44,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
44,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Unaligned,0
44,the carina is sharp and located at the level of the hilum.,Uncertain,0
44,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
44,tracheal structure,Aligned,0
44,tuberculous (qualifier value),Uncertain,1
44,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
45,acute bronchitis (disorder),Uncertain,0
45,atheroscleroses,Uncertain,0
45,calculus in biliary tract,Uncertain,5
45,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
45,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
45,coad,Uncertain,0
45,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
45,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
45,"disease, forestier's",Uncertain,2
45,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
45,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
45,gallstone disease,Uncertain,5
45,gallstone diseases,Uncertain,5
45,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
45,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
45,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
45,pericardial effusion,Uncertain,0
45,small focal nodular density identified in the left lower lung field.,Uncertain,0
45,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
45,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
45,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
45,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
46,acute bronchitis (disorder),Uncertain,0
46,atheroscleroses,Uncertain,0
46,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
46,"columns, spinal",Uncertain,2
46,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
46,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
46,cystic fibrosis (disorder),Uncertain,0
46,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
46,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
46,"disease, forestier's",Uncertain,2
46,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
46,heart atria,Uncertain,0
46,large air filled bullae are identified within the apical lung regions.,Uncertain,0
46,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
46,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
46,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
